lat,long,depth,press,SA,CT,sigma0
19.9978,-109.9997,1225.785,1236.985,34.7485545,3.658221778,27.49150319
19.9978,-109.9997,1224.785,1235.973,34.74844717,3.661476794,27.4910936
19.9978,-109.9997,1223.806,1234.982,34.74833999,3.663443214,27.49081258
19.9978,-109.9997,1222.873,1234.038,34.74823311,3.665306653,27.49054204
19.9978,-109.9997,1221.904,1233.057,34.74792497,3.670640242,27.48976569
19.9978,-109.9997,1220.908,1232.049,34.74731509,3.677266615,27.48862102
19.9978,-109.9997,1219.874,1231.003,34.74730805,3.682701365,27.4880721
19.9978,-109.9997,1218.881,1229.997,34.74710025,3.684274437,27.48775032
19.9978,-109.9997,1217.881,1228.986,34.74689241,3.687827804,27.48723033
19.9978,-109.9997,1216.88,1227.972,34.7469861,3.690288998,27.48705815
19.9978,-109.9997,1215.941,1227.022,34.7469797,3.692052969,27.4868765
19.9978,-109.9997,1214.952,1226.022,34.74657091,3.696498811,27.48610776
19.9978,-109.9997,1213.947,1225.005,34.74616201,3.702827094,27.48515002
19.9978,-109.9997,1212.986,1224.032,34.74595443,3.707961383,27.4844709
19.9978,-109.9997,1211.972,1223.005,34.74604803,3.710027868,27.48433766
19.9978,-109.9997,1210.951,1221.972,34.74614159,3.7104119,27.48437316
19.9978,-109.9997,1209.949,1220.958,34.74593373,3.711886838,27.48406067
19.9978,-109.9997,1208.966,1219.963,34.74592703,3.715337805,27.48370898
19.9978,-109.9997,1207.985,1218.971,34.74581984,3.717205716,27.4834366
19.9978,-109.9997,1207.034,1218.008,34.74531078,3.721055931,27.48264707
19.99779,-109.9997,1206.046,1217.008,34.74550508,3.724802075,27.48242437
19.99778,-109.9997,1205.069,1216.019,34.7453979,3.726471791,27.48217173
19.99778,-109.9997,1204.078,1215.016,34.74529064,3.729429771,27.48178944
19.99778,-109.9997,1203.083,1214.009,34.74528386,3.731297883,27.48159619
19.99778,-109.9997,1202.077,1212.992,34.74517649,3.732375995,27.48140279
19.9978,-109.9997,1201.096,1211.998,34.74537061,3.732854557,27.48150823
19.9978,-109.9997,1200.135,1211.026,34.74516281,3.734128022,27.48121569
19.9978,-109.9997,1199.121,1210,34.74495464,3.736990236,27.48076293
19.9978,-109.9997,1198.135,1209.002,34.74474667,3.740543151,27.48024068
19.9978,-109.9997,1197.165,1208.02,34.74484035,3.742903071,27.48007713
19.9978,-109.9997,1196.181,1207.024,34.74453187,3.746061027,27.47951492
19.9978,-109.9997,1195.186,1206.018,34.74442436,3.750009598,27.47903189
19.9978,-109.9997,1194.202,1205.022,34.7442164,3.75336447,27.47852909
19.9978,-109.9997,1193.206,1204.014,34.74420938,3.75533185,27.4783251
19.9978,-109.9997,1192.22,1203.016,34.74390089,3.758094056,27.47780236
19.9978,-109.9997,1191.243,1202.028,34.74409504,3.760552467,27.47770786
19.9978,-109.9997,1190.263,1201.036,34.74398763,3.761826608,27.47749426
19.9978,-109.9997,1189.24,1200,34.74367887,3.765087211,27.47692077
19.9978,-109.9997,1188.244,1198.993,34.74326981,3.769930837,27.47610785
19.9978,-109.9997,1187.228,1197.965,34.74316214,3.774277675,27.47558333
19.9978,-109.9997,1186.304,1197.029,34.74345717,3.775047269,27.47573893
19.9978,-109.9997,1185.287,1196.001,34.7433495,3.77523535,27.47563473
19.9978,-109.9997,1184.322,1195.024,34.74344321,3.776505911,27.4755804
19.9978,-109.9997,1183.333,1194.023,34.74343625,3.777284607,27.47549614
19.9978,-109.9997,1182.335,1193.013,34.7433287,3.778461341,27.47529204
19.9978,-109.9997,1181.336,1192.003,34.74332167,3.780429074,27.47508742
19.9978,-109.9997,1180.353,1191.008,34.74311372,3.782595958,27.47470366
19.9978,-109.99972,1179.378,1190.021,34.74320737,3.784164471,27.474619
19.9978,-109.99972,1178.369,1189.001,34.74289873,3.786433733,27.47414512
19.9978,-109.99972,1177.358,1187.977,34.7428916,3.788897849,27.47388997
19.9978,-109.99972,1176.387,1186.994,34.74278424,3.791458698,27.47354566
19.9978,-109.99972,1175.389,1185.985,34.74267671,3.792239294,27.47338151
19.9978,-109.99972,1174.406,1184.99,34.74256927,3.794504116,27.47306704
19.9978,-109.99972,1173.45,1184.023,34.74256254,3.796963436,27.47281245
19.9978,-109.99972,1172.436,1182.997,34.7425554,3.797546251,27.47274772
19.9978,-109.99972,1171.431,1181.98,34.74254832,3.79842538,27.472653
19.99781,-109.99972,1170.459,1180.997,34.74264199,3.798805259,27.47268859
19.99782,-109.99972,1169.479,1180.005,34.74243406,3.799882681,27.47241486
19.99782,-109.99972,1168.498,1179.012,34.74212561,3.803833333,27.47177016
19.99782,-109.99972,1167.482,1177.984,34.74191743,3.808082938,27.47117426
19.99782,-109.99972,1166.497,1176.987,34.74191049,3.809851704,27.47098922
19.99782,-109.99972,1165.522,1176.001,34.74180312,3.811125551,27.47077495
19.99782,-109.99972,1164.517,1174.985,34.74159502,3.813888697,27.47032974
19.99782,-109.99972,1163.532,1173.987,34.74168859,3.816745806,27.47011351
19.99782,-109.99972,1162.556,1173,34.74138018,3.819012527,27.46963923
19.99782,-109.99972,1161.558,1171.991,34.74087059,3.824452768,27.46868309
19.99782,-109.99972,1160.581,1171.002,34.74066268,3.830085888,27.46794561
19.99782,-109.99972,1159.618,1170.027,34.74075641,3.832247899,27.46779971
19.99782,-109.99972,1158.61,1169.008,34.74074932,3.833721589,27.46764409
19.99782,-109.99972,1157.599,1167.985,34.74044066,3.836585785,27.46710832
19.99782,-109.99972,1156.628,1167.002,34.74013228,3.842120754,27.46630057
19.99782,-109.99972,1155.613,1165.975,34.74032616,3.844880379,27.46617265
19.99782,-109.99972,1154.801,1165.154,34.74072249,3.840290746,27.46695385
19.99782,-109.99972,1153.706,1164.046,34.74031273,3.844352015,27.46621589
19.99782,-109.99972,1152.731,1163.059,34.74040637,3.847109441,27.46600885
19.99782,-109.99972,1151.699,1162.015,34.7402986,3.847992258,27.46583358
19.99782,-109.99972,1150.742,1161.047,34.74029186,3.848471194,27.46577942
19.99782,-109.99972,1149.757,1160.05,34.74028492,3.849150698,27.46570463
19.99782,-109.99972,1148.749,1159.031,34.74027783,3.850624468,27.4655487
19.99782,-109.99972,1147.707,1157.977,34.73996896,3.853788655,27.4649816
19.99782,-109.99972,1146.7,1156.958,34.73996186,3.856748213,27.46467394
19.99782,-109.99972,1145.801,1156.047,34.74045809,3.852560915,27.46549372
19.99782,-109.99974,1144.776,1155.011,34.74004883,3.851861756,27.46524137
19.99782,-109.99974,1143.781,1154.004,34.74004182,3.856900401,27.46472164
19.99782,-109.99974,1142.844,1153.057,34.73973369,3.861145126,27.46404454
19.99782,-109.99974,1141.829,1152.029,34.73882192,3.867385067,27.46268595
19.99782,-109.99974,1140.789,1150.977,34.7388146,3.874111711,27.46199242
19.99782,-109.99974,1139.831,1150.008,34.73900888,3.876470479,27.46190478
19.99782,-109.99974,1138.826,1148.991,34.73880078,3.879432486,27.46143711
19.99782,-109.99974,1137.826,1147.98,34.73889426,3.881201735,27.46132994
19.99782,-109.99974,1136.864,1147.007,34.738988,3.882076215,27.46131455
19.99782,-109.99974,1135.907,1146.038,34.73908177,3.881266339,27.46147161
19.99782,-109.99974,1134.904,1145.023,34.73817009,3.890378336,27.45981739
19.99782,-109.99974,1133.906,1144.013,34.73816306,3.89512061,27.45932574
19.99782,-109.99974,1132.893,1142.989,34.7378544,3.899570538,27.45862529
19.99782,-109.99974,1131.884,1141.968,34.73744524,3.906696171,27.45757048
19.99782,-109.99974,1130.909,1140.981,34.73753888,3.910940161,27.45720869
19.99782,-109.99974,1129.957,1140.018,34.73743167,3.912906044,27.45692196
19.99782,-109.99974,1128.972,1139.022,34.73772628,3.913483065,27.45709563
19.99782,-109.99974,1128.008,1138.047,34.73771949,3.913962802,27.45704097
19.99782,-109.99974,1126.991,1137.019,34.73751131,3.915539196,27.45671436
19.99782,-109.99974,1126,1136.015,34.73710228,3.92147493,27.45578069
19.99782,-109.99974,1125.018,1135.022,34.73689434,3.926812999,27.45506713
19.99782,-109.99974,1124.005,1133.998,34.7367867,3.93126097,27.45452418
19.99782,-109.99974,1123.023,1133.004,34.7368803,3.933722619,27.45434469
19.99782,-109.99974,1122.035,1132.005,34.73315439,3.956242801,27.44907665
19.99782,-109.99974,1120.982,1130.939,34.73294595,3.995966162,27.44480113
19.99782,-109.99974,1120.28,1130.229,34.73645894,3.95516672,27.45180031
19.99782,-109.99974,1119.1,1129.035,34.7345409,3.954598418,27.45034258
19.99782,-109.99974,1118.097,1128.021,34.73393077,3.986099529,27.44660243
19.99782,-109.99974,1117.073,1126.986,34.73533074,3.984190135,27.44790693
19.99782,-109.99974,1116.095,1125.996,34.73562538,3.977831605,27.44879828
19.99782,-109.99974,1115.111,1125.001,34.73521641,3.976931093,27.44856818
19.99782,-109.99974,1114.117,1123.995,34.73541044,3.979492032,27.44845646
19.99782,-109.99974,1113.129,1122.995,34.73540348,3.980370535,27.44836001
19.99782,-109.99974,1112.094,1121.948,34.73539619,3.981946631,27.44819104
19.99782,-109.99974,1111.208,1121.053,34.73508843,3.984206856,27.44771365
19.99782,-109.99974,1110.172,1120.004,34.73337242,4.002647541,27.44444498
19.99782,-109.99974,1109.167,1118.988,34.73477252,4.004600604,27.44534893
19.99782,-109.99974,1108.204,1118.013,34.73426318,4.00587946,27.44481353
19.99782,-109.99974,1107.191,1116.989,34.73425605,4.010525382,27.44432532
19.99782,-109.99974,1106.172,1115.958,34.73424888,4.011703977,27.44419719
19.99782,-109.99974,1105.233,1115.008,34.73434278,4.014162522,27.4440159
19.99782,-109.99974,1104.288,1114.053,34.73363255,4.020099208,27.44283725
19.99782,-109.99974,1103.297,1113.051,34.73372609,4.025832196,27.44231469
19.99782,-109.99974,1102.318,1112.06,34.73331714,4.029687663,27.44159011
19.99782,-109.99974,1101.298,1111.028,34.73320945,4.034335801,27.44102088
19.99782,-109.99974,1100.262,1109.98,34.73279959,4.037700829,27.44034631
19.99782,-109.99974,1099.284,1108.991,34.7326917,4.042147199,27.43979752
19.99782,-109.99974,1098.284,1107.98,34.73278466,4.042926689,27.43978971
19.99782,-109.99974,1097.288,1106.972,34.73297815,4.043704709,27.4398615
19.99782,-109.99974,1096.248,1105.92,34.7329703,4.045578959,27.43965981
19.99782,-109.99974,1095.614,1105.279,34.73326705,4.042954976,27.44016801
19.99782,-109.99974,1094.344,1103.994,34.73295592,4.044555606,27.43975518
19.99782,-109.99974,1093.363,1103.001,34.73214441,4.052875684,27.43824564
19.99782,-109.99974,1092.393,1102.021,34.73183555,4.062278801,27.43701937
19.99782,-109.99974,1091.378,1100.994,34.73212942,4.066624854,27.43679729
19.99782,-109.99974,1090.376,1099.98,34.73202134,4.070181892,27.43633988
19.99782,-109.99974,1089.378,1098.971,34.73221482,4.073338508,27.43616253
19.99782,-109.99974,1088.428,1098.01,34.73190611,4.075803372,27.43566061
19.99782,-109.99974,1087.467,1097.038,34.7313963,4.082532984,27.43455309
19.99782,-109.99974,1086.432,1095.991,34.73108694,4.089960457,27.43353029
19.99782,-109.99974,1085.455,1095.003,34.73097905,4.091236132,27.43331129
19.99782,-109.99974,1084.469,1094.006,34.73046905,4.094697725,27.43254527
19.99782,-109.99974,1083.448,1092.973,34.73026031,4.099348083,27.43189243
19.99782,-109.99974,1082.479,1091.993,34.73015249,4.103794501,27.43134048
19.99782,-109.99974,1081.513,1091.017,34.72994417,4.106061502,27.43093782
19.99782,-109.99974,1080.507,1089.999,34.72883095,4.123209215,27.42825558
19.99782,-109.99974,1079.546,1089.027,34.72912522,4.128244986,27.42795805
19.99782,-109.99974,1078.568,1088.038,34.72901733,4.131602297,27.42751926
19.99782,-109.99974,1077.544,1087.002,34.72830601,4.140719416,27.42599653
19.99782,-109.99974,1076.557,1086.003,34.72839906,4.147643285,27.42533976
19.99782,-109.99974,1075.579,1085.014,34.7285927,4.150402454,27.42520156
19.99782,-109.99974,1074.599,1084.023,34.72848479,4.152471691,27.42489789
19.99782,-109.99974,1073.556,1082.968,34.72827589,4.156232637,27.42433572
19.99782,-109.99974,1072.541,1081.942,34.72836874,4.160879489,27.42391816
19.99782,-109.99974,1071.537,1080.927,34.72876321,4.161259822,27.4241896
19.99782,-109.99974,1070.751,1080.131,34.72895829,4.158253692,27.42466133
19.99782,-109.99974,1069.659,1079.027,34.72874902,4.162514554,27.42404578
19.99782,-109.99974,1068.659,1078.016,34.72874147,4.166170276,27.42365336
19.99782,-109.99974,1067.664,1077.01,34.72782936,4.174792522,27.42202072
19.99782,-109.99974,1066.672,1076.006,34.72762084,4.18519034,27.42075491
19.99782,-109.99974,1065.664,1074.987,34.7273117,4.190238338,27.41997569
19.99782,-109.99974,1064.646,1073.957,34.72710299,4.192609857,27.41955938
19.99782,-109.99974,1063.681,1072.981,34.72699519,4.194876369,27.41923385
19.99782,-109.99974,1062.722,1072.012,34.72728949,4.19644354,27.41930006
19.99782,-109.99974,1061.73,1071.008,34.72728199,4.197720051,27.41915871
19.99782,-109.99974,1060.725,1069.992,34.72737492,4.199888503,27.41900199
19.99782,-109.99974,1059.773,1069.029,34.72746824,4.200664625,27.41899333
19.99782,-109.99974,1058.785,1068.03,34.72736027,4.202834075,27.41867775
19.99782,-109.99974,1057.784,1067.018,34.72735271,4.206093839,27.41832564
19.99782,-109.99974,1056.776,1065.998,34.72744561,4.209253979,27.41806334
19.99782,-109.99974,1055.792,1065.003,34.72743818,4.21241321,27.41772176
19.99782,-109.99974,1054.807,1064.007,34.72753125,4.217256533,27.41728039
19.9978,-109.99974,1053.817,1063.005,34.72772479,4.216845321,27.41747697
19.9978,-109.99974,1052.824,1062.002,34.72751628,4.220701696,27.41690214
19.9978,-109.99972,1051.851,1061.018,34.72770995,4.220685437,27.41705683
19.99781,-109.99973,1050.848,1060.004,34.72760187,4.22206329,27.41682488
19.99782,-109.99974,1049.848,1058.992,34.72699125,4.23117949,27.41537221
19.99782,-109.99974,1048.844,1057.977,34.72638061,4.23533939,27.41444681
19.99782,-109.99974,1047.887,1057.009,34.72617236,4.245438465,27.41320569
19.99782,-109.99974,1046.865,1055.976,34.72727027,4.23768292,27.41489969
19.99782,-109.99974,1045.884,1054.983,34.72706183,4.23777151,27.41472564
19.99782,-109.99974,1044.943,1054.032,34.72635115,4.244603908,27.41343591
19.99782,-109.99974,1043.965,1053.042,34.72553968,4.25719105,27.41145161
19.99782,-109.99974,1042.943,1052.009,34.72573299,4.260649034,27.41123486
19.99782,-109.99974,1041.971,1051.026,34.72602718,4.260532443,27.41147964
19.99782,-109.99974,1040.972,1050.016,34.72622066,4.257246909,27.41198342
19.99782,-109.99974,1040.006,1049.039,34.72621336,4.255943733,27.41211684
19.99782,-109.99974,1039.009,1048.031,34.72510022,4.259812111,27.41082459
19.99782,-109.99974,1037.993,1047.004,34.72378592,4.280142464,27.40761231
19.99782,-109.99974,1036.988,1045.988,34.72397935,4.290241905,27.40668307
19.99782,-109.99974,1035.983,1044.972,34.72437381,4.292010817,27.4068049
19.99782,-109.99974,1035.022,1044,34.72446706,4.292986441,27.40677393
19.99782,-109.99974,1034.01,1042.976,34.72466044,4.293866207,27.40683228
19.99782,-109.99974,1033.063,1042.019,34.72425125,4.294945833,27.40639341
19.99782,-109.99974,1032.066,1041.01,34.72565087,4.289067435,27.40812881
19.99782,-109.99974,1031.074,1040.007,34.72524134,4.2864825,27.40808246
19.99782,-109.99974,1030.091,1039.013,34.72553545,4.283491518,27.40863513
19.99782,-109.99974,1029.076,1037.987,34.72512574,4.287749829,27.40785538
19.99782,-109.99974,1028.075,1036.975,34.7252187,4.289323746,27.40776009
19.99782,-109.99974,1027.117,1036.006,34.72490993,4.293080201,27.40711357
19.99782,-109.99974,1026.14,1035.019,34.72470154,4.295052283,27.40673754
19.99782,-109.99974,1025.155,1034.022,34.72419155,4.300697625,27.40572919
19.99782,-109.99974,1024.165,1033.022,34.72398306,4.304356522,27.40517184
19.99782,-109.99974,1023.15,1031.995,34.72347284,4.309409681,27.40422634
19.99782,-109.99974,1022.143,1030.977,34.72286218,4.319322025,27.40267886
19.99782,-109.99974,1020.983,1029.804,34.723557,4.322191801,27.40291878
19.99782,-109.99974,1020.275,1029.088,34.72314961,4.318590169,27.40298449
19.99782,-109.99974,1019.257,1028.059,34.7228404,4.326913491,27.40184498
19.99782,-109.99974,1018.226,1027.016,34.72263159,4.335534408,27.40075189
19.99782,-109.99974,1017.176,1025.954,34.72272417,4.339393695,27.40040915
19.99782,-109.99974,1016.189,1024.957,34.72261622,4.342456549,27.39999378
19.99782,-109.99974,1015.22,1023.977,34.72280992,4.344324301,27.39994533
19.99782,-109.99974,1014.215,1022.961,34.72250081,4.34848213,27.39925286
19.99782,-109.99974,1013.113,1021.846,34.72319605,4.345694797,27.40010237
19.99782,-109.99972,1012.384,1021.11,34.72329107,4.338816121,27.40091894
19.99782,-109.99972,1011.347,1020.061,34.72217763,4.350424081,27.39878822
19.99782,-109.99972,1010.318,1019.02,34.7215668,4.367082869,27.39650693
19.99782,-109.99972,1009.305,1017.996,34.72135813,4.375504634,27.39543145
19.99782,-109.99972,1008.309,1016.99,34.7211496,4.38511498,27.39422654
19.99782,-109.99972,1007.257,1015.926,34.72144319,4.389567529,27.39397592
19.99781,-109.99972,1006.577,1015.238,34.72204111,4.381984056,27.39526928
19.9978,-109.99972,1005.349,1013.996,34.72152929,4.384776149,27.39456293
19.9978,-109.99972,1004.351,1012.988,34.72152176,4.391310181,27.39384909
19.9978,-109.99972,1003.335,1011.96,34.7185993,4.413154689,27.3891722
19.9978,-109.99971,1002.58,1011.197,34.72140788,4.404657638,27.39231155
19.9978,-109.9997,1001.367,1009.97,34.72089613,4.401200696,27.39228277
19.9978,-109.9997,1000.446,1009.039,34.72229493,4.395413273,27.39401456
19.9978,-109.9997,999.354,1007.935,34.721682,4.398393086,27.39320762
19.9978,-109.99972,998.592,1007.165,34.72137358,4.434663338,27.38902244
19.9978,-109.99973,997.511,1006.072,34.72106227,4.445870595,27.38755565
19.9978,-109.99972,996.521,1005.072,34.72125434,4.445261395,27.38777364
19.9978,-109.99972,995.518,1004.057,34.7206422,4.448630636,27.38692321
19.9978,-109.99972,994.483,1003.011,34.72093437,4.454470909,27.38651666
19.9978,-109.99972,993.503,1002.02,34.71911633,4.459737573,27.38450714
19.9978,-109.99972,992.474,1000.98,34.71960958,4.475592403,27.38316383
19.9978,-109.99972,991.4,999.894,34.72030343,4.466256486,27.38473188
19.9978,-109.99972,990.619,999.105,34.72099993,4.468697267,27.38501478
19.9978,-109.99972,989.562,998.036,34.71978426,4.468309987,27.38409782
19.9978,-109.99972,988.545,997.007,34.71876995,4.485968443,27.38136589
19.9978,-109.99972,987.545,995.997,34.71926346,4.488133682,27.38151819
19.9978,-109.99974,986.559,995,34.71905353,4.490703307,27.38107109
19.9978,-109.99974,985.553,993.983,34.7187429,4.494862972,27.38037023
19.9978,-109.99973,984.551,992.97,34.71873384,4.497729126,27.38004892
19.99781,-109.99973,983.56,991.968,34.71862436,4.500397215,27.37967001
19.99782,-109.99974,982.596,990.993,34.71861564,4.504053615,27.3792621
19.99782,-109.99974,981.652,990.04,34.71850661,4.50493202,27.37907971
